Date,P/E,P/B,nifty
9-Nov-09,21.5,3.67,4898.4
10-Nov-09,21.43,3.65,4881.7
11-Nov-09,22.24,3.78,5003.95
12-Nov-09,22.02,3.5,4952.65
13-Nov-09,22.22,3.54,4998.95
16-Nov-09,22.48,3.58,5058.05
17-Nov-09,22.5,3.58,5062.25
18-Nov-09,22.47,3.58,5054.7
19-Nov-09,22.18,3.53,4989
20-Nov-09,22.46,3.58,5052.45
23-Nov-09,22.69,3.61,5103.55
24-Nov-09,22.63,3.6,5090.55
25-Nov-09,22.71,3.61,5108.15
26-Nov-09,22.25,3.54,5005.55
27-Nov-09,21.97,3.5,4941.75
30-Nov-09,22.37,3.56,5032.7
1-Dec-09,22.77,3.62,5122
2-Dec-09,22.77,3.63,5123.25
3-Dec-09,22.81,3.63,5131.7
4-Dec-09,22.71,3.62,5108.9
7-Dec-09,22.52,3.59,5066.7
8-Dec-09,22.92,3.65,5147.95
9-Dec-09,22.76,3.62,5112
10-Dec-09,22.86,3.64,5134.65
11-Dec-09,22.79,3.63,5117.3
14-Dec-09,22.74,3.62,5105.7
15-Dec-09,22.41,3.57,5033.05
16-Dec-09,22.45,3.57,5042.05
17-Dec-09,22.45,3.57,5041.75
18-Dec-09,22.21,3.5,4987.7
21-Dec-09,22.05,3.48,4952.6
22-Dec-09,22.2,3.5,4985.85
23-Dec-09,22.91,3.61,5144.6
24-Dec-09,23.07,3.64,5178.4
29-Dec-09,23.11,3.64,5187.95
30-Dec-09,23.03,3.63,5169.45
31-Dec-09,23.17,3.65,5201.05
4-Jan-10,23.31,3.67,5232.2
5-Jan-10,23.57,3.71,5277.9
6-Jan-10,23.59,3.72,5281.8
7-Jan-10,23.51,3.7,5263.1
8-Jan-10,23.43,3.69,5244.75
11-Jan-10,23.45,3.7,5249.4
12-Jan-10,23.28,3.67,5210.4
13-Jan-10,23.38,3.68,5233.95
14-Jan-10,23.5,3.7,5259.9
15-Jan-10,23.46,3.69,5252.2
18-Jan-10,23.57,3.71,5274.85
19-Jan-10,23.35,3.68,5225.65
20-Jan-10,23.06,3.67,5221.7
21-Jan-10,22.5,3.58,5094.15
22-Jan-10,22.24,3.54,5036
25-Jan-10,21.7,3.52,5007.9
27-Jan-10,21.03,3.41,4853.1
28-Jan-10,21.09,3.42,4867.25
29-Jan-10,21,3.43,4882.05
1-Feb-10,21.07,3.45,4899.7
2-Feb-10,20.77,3.4,4830.1
3-Feb-10,21.21,3.47,4931.85
4-Feb-10,20.84,3.41,4845.35
5-Feb-10,20.18,3.32,4718.65
6-Feb-10,20.35,3.35,4757.25
8-Feb-10,20.36,3.35,4760.4
9-Feb-10,20.5,3.37,4792.65
10-Feb-10,20.35,3.35,4757.2
11-Feb-10,20.65,3.4,4826.85
15-Feb-10,20.54,3.38,4801.95
16-Feb-10,20.77,3.42,4855.75
17-Feb-10,21.02,3.46,4914
18-Feb-10,20.91,3.44,4887.75
19-Feb-10,20.72,3.41,4844.9
22-Feb-10,20.77,3.42,4856.4
23-Feb-10,20.83,3.43,4870.05
24-Feb-10,20.78,3.42,4858.6
25-Feb-10,20.79,3.42,4859.75
26-Feb-10,20.92,3.46,4922.3
2-Mar-10,21.33,3.53,5017
3-Mar-10,21.63,3.58,5088.1
4-Mar-10,21.59,3.57,5080.25
5-Mar-10,21.63,3.58,5088.7
8-Mar-10,21.8,3.61,5124
9-Mar-10,21.7,3.59,5101.5
10-Mar-10,21.77,3.6,5116.25
11-Mar-10,21.84,3.61,5133.4
12-Mar-10,21.86,3.62,5137
15-Mar-10,21.82,3.61,5128.9
16-Mar-10,22.12,3.66,5198.1
17-Mar-10,22.26,3.68,5231.9
18-Mar-10,22.32,3.69,5245.9
19-Mar-10,22.39,3.71,5262.8
22-Mar-10,22.15,3.66,5205.2
23-Mar-10,22.23,3.68,5225.3
25-Mar-10,22.38,3.7,5260.4
26-Mar-10,22.47,3.72,5282
29-Mar-10,22.56,3.73,5302.85
30-Mar-10,22.39,3.71,5262.45
31-Mar-10,22.33,3.7,5249.1
1-Apr-10,22.52,3.73,5290.5
5-Apr-10,22.85,3.78,5368.4
6-Apr-10,22.84,3.78,5366
7-Apr-10,22.88,3.79,5374.65
8-Apr-10,22.96,3.77,5304.45
9-Apr-10,23.21,3.81,5361.75
12-Apr-10,23.11,3.79,5339.7
13-Apr-10,23.04,3.78,5322.95
15-Apr-10,22.83,3.75,5273.6
16-Apr-10,22.78,3.74,5262.6
19-Apr-10,22.58,3.7,5203.65
20-Apr-10,22.71,3.72,5230.1
21-Apr-10,22.78,3.73,5244.9
22-Apr-10,22.88,3.75,5269.35
23-Apr-10,23.03,3.77,5304.1
26-Apr-10,23.11,3.78,5322.45
27-Apr-10,22.45,3.77,5308.35
28-Apr-10,22.05,3.71,5215.45
29-Apr-10,22.22,3.74,5254.15
30-Apr-10,22.29,3.75,5278
3-May-10,22.06,3.71,5222.75
4-May-10,21.74,3.66,5148.5
5-May-10,21.64,3.64,5124.9
6-May-10,21.5,3.62,5090.85
7-May-10,21.19,3.57,5018.05
10-May-10,21.92,3.69,5193.6
11-May-10,21.68,3.65,5136.15
12-May-10,21.77,3.66,5156.65
13-May-10,21.86,3.68,5178.9
14-May-10,21.26,3.62,5093.5
17-May-10,21.12,3.6,5059.9
18-May-10,21.14,3.6,5066.2
19-May-10,20.53,3.5,4919.65
20-May-10,20.65,3.52,4947.6
21-May-10,20.58,3.5,4931.15
24-May-10,20.63,3.51,4943.95
25-May-10,20.06,3.42,4806.75
26-May-10,20.52,3.49,4917.4
27-May-10,20.88,3.56,5003.1
28-May-10,21.22,3.6,5066.55
31-May-10,21.3,3.61,5086.3
1-Jun-10,20.81,3.53,4970.2
2-Jun-10,21.02,3.57,5019.85
3-Jun-10,21.4,3.63,5110.5
4-Jun-10,21.5,3.65,5135.5
7-Jun-10,21.11,3.58,5034
8-Jun-10,20.91,3.55,4987.1
9-Jun-10,20.97,3.56,5000.3
10-Jun-10,21.3,3.61,5078.6
11-Jun-10,21.44,3.64,5119.35
14-Jun-10,21.77,3.7,5197.7
15-Jun-10,21.87,3.72,5222.35
16-Jun-10,21.92,3.72,5233.35
17-Jun-10,22.09,3.75,5274.85
18-Jun-10,22.04,3.75,5262.6
21-Jun-10,22.42,3.81,5353.3
22-Jun-10,22.27,3.78,5316.55
23-Jun-10,22.29,3.79,5323.15
24-Jun-10,22.28,3.79,5320.6
25-Jun-10,22.07,3.75,5269.05
28-Jun-10,22.34,3.8,5333.5
29-Jun-10,22.01,3.74,5256.15
30-Jun-10,22.25,3.78,5312.5
1-Jul-10,21.99,3.74,5251.4
2-Jul-10,21.93,3.73,5237.1
5-Jul-10,21.93,3.73,5235.9
6-Jul-10,22.15,3.76,5289.05
7-Jul-10,21.95,3.73,5241.1
8-Jul-10,22.18,3.77,5296.85
9-Jul-10,22.42,3.81,5352.45
12-Jul-10,22.56,3.83,5383
13-Jul-10,22.63,3.85,5400.65
14-Jul-10,22.57,3.84,5386.15
15-Jul-10,22.54,3.83,5378.75
16-Jul-10,22.61,3.84,5393.9
19-Jul-10,22.61,3.84,5386.45
20-Jul-10,22.53,3.83,5368
21-Jul-10,22.66,3.85,5399.35
22-Jul-10,22.75,3.88,5441.95
23-Jul-10,22.78,3.89,5449.1
26-Jul-10,22.53,3.87,5418.6
27-Jul-10,22.58,3.87,5430.6
28-Jul-10,22.44,3.85,5397.55
29-Jul-10,22.49,3.81,5408.9
30-Jul-10,22.31,3.78,5367.6
2-Aug-10,22.91,3.83,5431.65
3-Aug-10,22.95,3.68,5439.55
4-Aug-10,23.07,3.7,5467.85
5-Aug-10,22.98,3.69,5447.1
6-Aug-10,22.95,3.56,5439.25
9-Aug-10,23,3.59,5486.15
10-Aug-10,22.89,3.58,5460.7
11-Aug-10,22.72,3.55,5420.6
12-Aug-10,22.71,3.55,5416.45
13-Aug-10,22.86,3.57,5452.1
16-Aug-10,22.76,3.55,5418.3
17-Aug-10,22.75,3.55,5414.15
18-Aug-10,23.02,3.59,5479.15
19-Aug-10,23.28,3.63,5540.2
20-Aug-10,23.24,3.62,5530.65
23-Aug-10,23.29,3.63,5543.5
24-Aug-10,23.13,3.61,5505.1
25-Aug-10,22.98,3.58,5462.35
26-Aug-10,23.05,3.59,5477.9
27-Aug-10,22.76,3.54,5408.7
30-Aug-10,22.78,3.55,5415.45
31-Aug-10,22.73,3.54,5402.4
1-Sep-10,23.02,3.58,5471.85
2-Sep-10,23.08,3.59,5486.15
3-Sep-10,23.05,3.59,5479.4
6-Sep-10,23.46,3.65,5576.95
7-Sep-10,23.58,3.67,5604
8-Sep-10,23.59,3.67,5607.85
9-Sep-10,23.73,3.69,5640.05
13-Sep-10,24.32,3.78,5760
14-Sep-10,24.47,3.81,5795.55
15-Sep-10,24.74,3.85,5860.95
16-Sep-10,24.61,3.83,5828.7
17-Sep-10,24.84,3.87,5884.95
20-Sep-10,25.25,3.93,5980.45
21-Sep-10,25.37,3.87,6009.05
22-Sep-10,25.29,3.86,5991
23-Sep-10,25.16,3.84,5959.55
24-Sep-10,25.41,3.88,6018.3
27-Sep-10,25.48,3.89,6035.65
28-Sep-10,25.45,3.82,6029.5
29-Sep-10,25.29,3.79,5991.3
30-Sep-10,25.46,3.82,6029.95
1-Oct-10,25.54,3.93,6143.4
4-Oct-10,25.61,3.88,6159.45
5-Oct-10,25.55,3.87,6145.8
6-Oct-10,25.72,3.89,6186.45
7-Oct-10,25.44,3.85,6120.3
8-Oct-10,25.37,3.84,6103.45
11-Oct-10,25.51,3.86,6135.85
12-Oct-10,25.32,3.83,6090.9
13-Oct-10,25.91,3.92,6233.9
14-Oct-10,25.68,3.89,6177.35
15-Oct-10,25.2,3.81,6062.65
18-Oct-10,25.07,3.82,6075.95
19-Oct-10,24.87,3.79,6027.3
20-Oct-10,24.69,3.76,5982.1
21-Oct-10,25.18,3.84,6101.5
22-Oct-10,25.03,3.82,6066.05
25-Oct-10,25.2,3.84,6105.8
26-Oct-10,24.98,3.82,6082
27-Oct-10,24.69,3.78,6012.65
28-Oct-10,24.59,3.76,5987.7
29-Oct-10,24.71,3.78,6017.7
1-Nov-10,25.12,3.85,6117.55
2-Nov-10,25.13,3.85,6119
3-Nov-10,25.3,3.87,6160.5
4-Nov-10,25.47,3.95,6281.8
5-Nov-10,25.59,3.97,6312.45
8-Nov-10,25.43,3.94,6273.2
9-Nov-10,25.55,3.96,6301.55
10-Nov-10,25.44,3.94,6275.7
11-Nov-10,25.11,3.89,6194.25
12-Nov-10,24.62,3.82,6071.65
15-Nov-10,24.39,3.86,6121.6
16-Nov-10,23.86,3.77,5988.7
18-Nov-10,23.9,3.78,5998.8
19-Nov-10,23.47,3.71,5890.3
22-Nov-10,23.98,3.79,6010
23-Nov-10,23.69,3.74,5934.75
24-Nov-10,23.41,3.7,5865.75
25-Nov-10,23.15,3.66,5799.75
26-Nov-10,22.96,3.63,5751.95
29-Nov-10,23.26,3.67,5830
30-Nov-10,23.39,3.69,5862.7
1-Dec-10,23.78,3.76,5960.9
2-Dec-10,23.96,3.78,6011.7
3-Dec-10,23.89,3.77,5992.8
6-Dec-10,23.88,3.77,5992.25
7-Dec-10,23.82,3.76,5976.55
8-Dec-10,23.53,3.72,5903.7
9-Dec-10,22.98,3.63,5766.5
10-Dec-10,23.35,3.69,5857.35
13-Dec-10,23.58,3.72,5907.65
14-Dec-10,23.72,3.75,5944.1
15-Dec-10,23.51,3.71,5892.3
16-Dec-10,23.74,3.75,5948.75
20-Dec-10,23.73,3.75,5947.05
21-Dec-10,23.95,3.78,6000.65
22-Dec-10,23.88,3.77,5984.4
23-Dec-10,23.86,3.77,5980
24-Dec-10,23.99,3.79,6011.6
27-Dec-10,23.94,3.78,5998.1
28-Dec-10,23.93,3.78,5996
29-Dec-10,24.19,3.82,6060.35
30-Dec-10,24.35,3.85,6101.85
31-Dec-10,24.48,3.87,6134.5
3-Jan-11,24.57,3.88,6157.6
4-Jan-11,24.53,3.87,6146.35
5-Jan-11,24.26,3.83,6079.8
6-Jan-11,24.14,3.81,6048.25
7-Jan-11,23.56,3.72,5904.6
10-Jan-11,23.01,3.63,5762.85
11-Jan-11,22.98,3.63,5754.1
12-Jan-11,23.41,3.7,5863.25
13-Jan-11,22.92,3.63,5751.9
14-Jan-11,22.5,3.57,5654.55
17-Jan-11,22.5,3.57,5654.75
18-Jan-11,22.66,3.61,5724.05
19-Jan-11,22.51,3.59,5691.05
20-Jan-11,22.59,3.6,5711.6
21-Jan-11,22.41,3.59,5696.5
24-Jan-11,22.26,3.62,5743.25
25-Jan-11,21.96,3.59,5687.4
27-Jan-11,21.64,3.53,5604.3
28-Jan-11,21.23,3.48,5512.15
31-Jan-11,21.06,3.47,5505.9
1-Feb-11,20.7,3.42,5417.2
2-Feb-11,20.8,3.43,5432
3-Feb-11,21.16,3.49,5526.75
4-Feb-11,20.67,3.4,5395.75
7-Feb-11,20.69,3.41,5396
8-Feb-11,20.35,3.35,5312.55
9-Feb-11,20.12,3.32,5253.55
10-Feb-11,20.01,3.3,5225.8
11-Feb-11,20.34,3.35,5310
14-Feb-11,20.86,3.45,5456
15-Feb-11,20.96,3.47,5481
16-Feb-11,20.95,3.47,5481.7
17-Feb-11,21.19,3.51,5546.45
18-Feb-11,20.86,3.46,5458.95
21-Feb-11,21.09,3.49,5518.6
22-Feb-11,20.9,3.46,5469.2
23-Feb-11,20.82,3.44,5437.35
24-Feb-11,20.15,3.33,5262.7
25-Feb-11,20.31,3.36,5303.55
28-Feb-11,20.42,3.38,5333.25
1-Mar-11,21.14,3.5,5522.3
3-Mar-11,21.2,3.51,5536.2
4-Mar-11,21.21,3.51,5538.75
7-Mar-11,20.92,3.46,5463.15
8-Mar-11,21.14,3.5,5520.8
9-Mar-11,21.18,3.5,5531
10-Mar-11,21.04,3.48,5494.4
11-Mar-11,20.85,3.45,5445.45
14-Mar-11,21.18,3.5,5531.5
15-Mar-11,20.87,3.45,5449.65
16-Mar-11,21.1,3.49,5511.15
17-Mar-11,20.86,3.45,5446.65
18-Mar-11,20.58,3.4,5373.7
21-Mar-11,20.54,3.4,5364.75
22-Mar-11,20.73,3.43,5413.85
23-Mar-11,20.99,3.47,5480.25
24-Mar-11,21.15,3.5,5522.4
25-Mar-11,21.46,3.59,5654.25
28-Mar-11,21.59,3.61,5687.25
29-Mar-11,21.77,3.64,5736.35
30-Mar-11,21.97,3.67,5787.65
31-Mar-11,22.14,3.7,5833.75
1-Apr-11,22.11,3.7,5826.05
4-Apr-11,22.43,3.75,5908.45
5-Apr-11,22.43,3.75,5910.05
6-Apr-11,22.36,3.74,5891.75
7-Apr-11,22.34,3.73,5885.7
8-Apr-11,22.18,3.71,5842
11-Apr-11,21.96,3.67,5785.7
13-Apr-11,22.43,3.75,5911.5
15-Apr-11,22.02,3.69,5824.55
18-Apr-11,21.66,3.63,5729.1
19-Apr-11,21.65,3.64,5740.75
20-Apr-11,22.06,3.71,5851.65
21-Apr-11,22.18,3.73,5884.7
25-Apr-11,21.94,3.73,5874.5
26-Apr-11,21.91,3.72,5868.4
27-Apr-11,21.79,3.7,5833.9
28-Apr-11,21.61,3.67,5785.45
29-Apr-11,21.36,3.65,5749.5
2-May-11,21.19,3.62,5701.3
3-May-11,20.68,3.53,5565.25
4-May-11,20.58,3.51,5537.15
5-May-11,20.32,3.43,5459.85
6-May-11,20.67,3.49,5551.45
9-May-11,20.66,3.49,5551.1
10-May-11,20.61,3.48,5541.25
11-May-11,20.71,3.5,5565.05
12-May-11,20.4,3.45,5486.15
13-May-11,20.6,3.48,5544.75
16-May-11,20.39,3.45,5499
17-May-11,20.16,3.41,5438.95
18-May-11,20.18,3.4,5420.6
19-May-11,20.2,3.41,5428.1
20-May-11,20.34,3.44,5486.35
23-May-11,19.93,3.38,5386.55
24-May-11,19.9,3.38,5394.85
25-May-11,19.72,3.36,5348.95
26-May-11,19.95,3.4,5412.35
27-May-11,20.26,3.44,5476.1
30-May-11,20.25,3.39,5473.1
31-May-11,20.53,3.45,5560.15
1-Jun-11,20.65,3.47,5592
2-Jun-11,20.49,3.44,5550.35
3-Jun-11,20.37,3.42,5516.75
6-Jun-11,20.43,3.43,5532.05
7-Jun-11,20.52,3.44,5556.15
8-Jun-11,20.41,3.43,5526.85
9-Jun-11,20.39,3.42,5521.05
10-Jun-11,20.26,3.4,5485.8
13-Jun-11,20.25,3.4,5482.8
14-Jun-11,20.31,3.41,5500.5
15-Jun-11,20.12,3.38,5447.5
16-Jun-11,19.93,3.35,5396.75
17-Jun-11,19.82,3.33,5366.4
20-Jun-11,19.42,3.26,5257.9
21-Jun-11,19.48,3.27,5275.85
22-Jun-11,19.46,3.27,5278.3
23-Jun-11,19.61,3.3,5320
24-Jun-11,20.17,3.39,5471.25
27-Jun-11,20.38,3.43,5526.6
28-Jun-11,20.44,3.44,5545.3
29-Jun-11,20.65,3.47,5600.45
30-Jun-11,20.82,3.5,5647.4
1-Jul-11,20.75,3.49,5627.2
4-Jul-11,20.83,3.5,5650.5
5-Jul-11,20.76,3.49,5632.1
6-Jul-11,20.74,3.49,5625.45
7-Jul-11,21.12,3.55,5728.95
8-Jul-11,20.87,3.51,5660.65
11-Jul-11,20.67,3.48,5616.1
12-Jul-11,20.29,3.43,5526.15
13-Jul-11,20.51,3.46,5585.45
14-Jul-11,20.55,3.47,5599.8
15-Jul-11,20.45,3.46,5581.1
18-Jul-11,20.4,3.45,5567.05
19-Jul-11,20.57,3.48,5613.55
20-Jul-11,20.34,3.45,5567.05
21-Jul-11,20.25,3.44,5541.6
22-Jul-11,20.57,3.5,5633.95
25-Jul-11,20.71,3.52,5680.3
26-Jul-11,20.22,3.46,5574.85
27-Jul-11,20.09,3.44,5546.8
28-Jul-11,19.86,3.4,5487.75
29-Jul-11,19.76,3.4,5482
1-Aug-11,19.81,3.42,5516.8
2-Aug-11,19.6,3.39,5456.55
3-Aug-11,19.42,3.33,5404.8
4-Aug-11,19.19,3.29,5331.8
5-Aug-11,18.76,3.21,5211.25
8-Aug-11,18.44,3.16,5118.5
9-Aug-11,18.24,3.13,5072.85
10-Aug-11,18.56,3.19,5161
11-Aug-11,18.47,3.17,5138.3
12-Aug-11,18.24,3.13,5072.95
16-Aug-11,18.11,3.11,5035.8
17-Aug-11,18.25,3.12,5056.6
18-Aug-11,17.85,2.92,4944.15
19-Aug-11,17.49,2.86,4845.65
22-Aug-11,17.68,2.89,4898.8
23-Aug-11,17.87,2.92,4948.9
24-Aug-11,17.65,2.89,4888.9
25-Aug-11,17.47,2.86,4839.6
26-Aug-11,17.14,2.8,4747.8
29-Aug-11,17.76,2.9,4919.6
30-Aug-11,18.05,2.95,5001
2-Sep-11,18.19,2.98,5040
5-Sep-11,18.11,2.96,5017.2
6-Sep-11,18.28,2.99,5064.3
7-Sep-11,18.5,3.03,5124.65
8-Sep-11,18.6,3.04,5153.25
9-Sep-11,18.26,2.99,5059.45
12-Sep-11,17.86,2.92,4946.8
13-Sep-11,17.84,2.92,4940.95
14-Sep-11,18.1,2.96,5012.55
15-Sep-11,18.33,3,5075.7
16-Sep-11,18.36,3,5084.25
19-Sep-11,18.17,2.97,5031.95
20-Sep-11,18.56,3.04,5140.2
21-Sep-11,18.54,3.03,5133.25
22-Sep-11,17.78,2.91,4923.65
23-Sep-11,17.58,2.87,4867.75
26-Sep-11,17.46,2.86,4835.4
27-Sep-11,17.95,2.94,4971.25
28-Sep-11,17.86,2.92,4945.9
29-Sep-11,18.11,2.96,5015.45
30-Sep-11,17.85,2.92,4943.25
3-Oct-11,17.51,2.86,4849.5
4-Oct-11,17.23,2.82,4772.15
5-Oct-11,17.16,2.81,4751.3
7-Oct-11,17.65,2.89,4888.05
10-Oct-11,18.03,2.99,4979.6
11-Oct-11,18.01,2.98,4974.35
12-Oct-11,18.43,3.06,5099.4
13-Oct-11,18.35,3.04,5077.85
14-Oct-11,18.55,3.08,5132.3
17-Oct-11,18.5,3.07,5118.25
18-Oct-11,18,3.02,5037.5
19-Oct-11,18.36,3.08,5139.15
20-Oct-11,18.14,3.05,5091.9
21-Oct-11,17.99,3.03,5049.95
24-Oct-11,18.1,3.06,5098.35
25-Oct-11,18.39,3.11,5191.6
26-Oct-11,18.43,3.12,5201.8
28-Oct-11,19.03,3.21,5360.7
31-Oct-11,18.9,3.19,5326.6
1-Nov-11,19.04,3.15,5257.95
2-Nov-11,19.04,3.15,5258.45
3-Nov-11,19.06,3.16,5265.75
4-Nov-11,19.21,3.17,5284.2
8-Nov-11,19.11,3.17,5289.35
9-Nov-11,18.78,3.13,5221.05
11-Nov-11,18.61,3.1,5168.85
14-Nov-11,18.59,3.09,5148.35
15-Nov-11,18.35,3.04,5068.5
16-Nov-11,18.21,3.02,5030.45
17-Nov-11,17.87,2.96,4934.75
18-Nov-11,17.76,2.94,4905.8
21-Nov-11,17.3,2.87,4778.35
22-Nov-11,17.42,2.89,4812.35
23-Nov-11,17.04,2.82,4706.45
24-Nov-11,17.22,2.85,4756.45
25-Nov-11,17.05,2.82,4710.05
28-Nov-11,17.56,2.91,4851.3
29-Nov-11,17.4,2.87,4805.1
30-Nov-11,17.49,2.89,4832.05
1-Dec-11,17.87,2.95,4936.85
2-Dec-11,18.28,3.01,5050.15
5-Dec-11,18.24,3.01,5039.15
7-Dec-11,18.33,3.02,5062.6
8-Dec-11,17.9,2.95,4943.65
9-Dec-11,17.62,2.9,4866.7
12-Dec-11,17.25,2.84,4764.6
13-Dec-11,17.38,2.87,4800.6
14-Dec-11,17.25,2.84,4763.25
15-Dec-11,17.19,2.83,4746.35
16-Dec-11,16.84,2.78,4651.6
19-Dec-11,16.71,2.75,4613.1
20-Dec-11,16.46,2.71,4544.2
21-Dec-11,17,2.8,4693.15
22-Dec-11,17.14,2.83,4733.85
23-Dec-11,17.07,2.81,4714
26-Dec-11,17.31,2.85,4779
27-Dec-11,17.2,2.84,4750.5
28-Dec-11,17.04,2.81,4705.8
29-Dec-11,16.83,2.77,4646.25
30-Dec-11,16.75,2.76,4624.3
2-Jan-12,16.79,2.77,4636.75
3-Jan-12,17.26,2.82,4765.3
4-Jan-12,17.2,2.81,4749.65
5-Jan-12,17.2,2.8,4749.95
6-Jan-12,17.22,2.8,4754.1
7-Jan-12,17.19,2.8,4746.9
9-Jan-12,17.18,2.79,4742.8
10-Jan-12,17.56,2.86,4849.55
11-Jan-12,17.61,2.86,4860.95
12-Jan-12,17.5,2.85,4831.25
13-Jan-12,17.5,2.87,4866
16-Jan-12,17.53,2.87,4873.9
17-Jan-12,17.85,2.92,4967.3
18-Jan-12,17.81,2.9,4955.8
19-Jan-12,18.03,2.94,5018.4
20-Jan-12,18.14,2.96,5048.6
23-Jan-12,18.14,2.96,5046.25
24-Jan-12,18.28,3.01,5127.35
25-Jan-12,18.38,2.99,5158.3
27-Jan-12,18.55,3.02,5204.7
30-Jan-12,18.13,2.95,5087.3
31-Jan-12,18.53,3.02,5199.25
1-Feb-12,18.66,3.04,5235.7
2-Feb-12,18.77,3.06,5269.9
3-Feb-12,18.97,3.03,5325.85
6-Feb-12,19.13,3.05,5361.65
7-Feb-12,19.02,3.04,5335.15
8-Feb-12,19.14,3.04,5368.15
9-Feb-12,19.3,3.06,5412.35
10-Feb-12,19,3.02,5381.6
13-Feb-12,18.94,3.03,5390.2
14-Feb-12,18.95,3.04,5416.05
15-Feb-12,19.35,3.11,5531.95
16-Feb-12,19.34,3.1,5521.95
17-Feb-12,19.49,3.12,5564.3
21-Feb-12,19.64,3.16,5607.15
22-Feb-12,19.29,3.1,5505.35
23-Feb-12,19.21,3.09,5483.3
24-Feb-12,19.02,3.06,5429.3
27-Feb-12,18.5,2.98,5281.2
28-Feb-12,19.05,3.03,5375.5
29-Feb-12,19.09,3.04,5385.2
1-Mar-12,18.92,3.01,5339.75
2-Mar-12,18.99,3.04,5359.35
3-Mar-12,18.99,3.04,5359.4
5-Mar-12,18.71,2.99,5280.35
6-Mar-12,18.51,2.96,5222.4
7-Mar-12,18.5,2.96,5220.45
9-Mar-12,18.9,3.02,5333.55
12-Mar-12,18.94,3.05,5359.55
13-Mar-12,19.18,3.09,5429.5
14-Mar-12,19.31,3.1,5463.9
15-Mar-12,19.01,3.06,5380.5
16-Mar-12,18.79,3.02,5317.9
19-Mar-12,18.58,2.99,5257.05
20-Mar-12,18.64,3,5274.85
21-Mar-12,18.96,3.05,5364.95
22-Mar-12,18.47,2.97,5228.45
23-Mar-12,18.65,3,5278.2
26-Mar-12,18.32,2.95,5184.25
27-Mar-12,18.53,2.98,5243.15
28-Mar-12,18.36,2.95,5194.75
29-Mar-12,18.3,2.94,5178.85
30-Mar-12,18.71,3.01,5295.55
2-Apr-12,18.79,3.02,5317.9
3-Apr-12,18.93,3.04,5358.5
4-Apr-12,18.81,3.02,5322.9
9-Apr-12,18.5,2.97,5234.4
10-Apr-12,18.53,2.98,5243.6
11-Apr-12,18.47,2.97,5226.85
12-Apr-12,18.65,3,5276.85
13-Apr-12,18.3,2.96,5207.45
16-Apr-12,18.41,2.98,5226.2
17-Apr-12,18.63,3.01,5289.7
18-Apr-12,18.67,3.02,5300
19-Apr-12,18.72,3.04,5332.4
20-Apr-12,18.58,3.02,5290.85
23-Apr-12,18.26,2.96,5200.6
24-Apr-12,18.34,2.98,5222.65
25-Apr-12,18.27,2.96,5202
26-Apr-12,18.22,2.96,5189
27-Apr-12,17.93,3.04,5190.6
28-Apr-12,17.99,3.05,5209
30-Apr-12,18.12,3.08,5248.15
2-May-12,17.99,3.07,5239.15
3-May-12,17.81,3.04,5188.4
4-May-12,17.45,2.98,5086.85
7-May-12,17.54,3,5114.15
8-May-12,17.15,2.93,4999.95
9-May-12,17.03,2.92,4974.8
10-May-12,17,2.91,4965.7
11-May-12,16.87,2.89,4928.9
14-May-12,16.95,2.88,4907.8
15-May-12,17.04,2.9,4942.8
16-May-12,16.74,2.85,4858.25
17-May-12,16.78,2.86,4870.2
18-May-12,16.85,2.87,4891.45
21-May-12,16.62,2.88,4906.05
22-May-12,16.46,2.85,4860.5
23-May-12,16.38,2.84,4835.65
24-May-12,16.69,2.89,4921.4
25-May-12,16.68,2.89,4920.4
28-May-12,16.9,2.93,4985.65
29-May-12,16.9,2.93,4990.1
30-May-12,16.75,2.9,4950.75
31-May-12,16.66,2.89,4924.25
1-Jun-12,16.36,2.84,4841.6
4-Jun-12,16.28,2.84,4848.15
5-Jun-12,16.33,2.8,4863.3
6-Jun-12,16.78,2.86,4997.1
7-Jun-12,16.96,2.89,5049.65
8-Jun-12,16.83,2.9,5068.35
11-Jun-12,16.79,2.89,5054.1
12-Jun-12,16.99,2.93,5115.9
13-Jun-12,16.99,2.93,5121.45
14-Jun-12,16.77,2.89,5054.75
15-Jun-12,17.05,2.94,5139.05
18-Jun-12,16.8,2.9,5064.25
19-Jun-12,16.93,2.92,5103.85
20-Jun-12,16.98,2.93,5120.55
21-Jun-12,17.13,2.96,5165
22-Jun-12,17.07,2.94,5146.05
25-Jun-12,16.96,2.93,5114.65
26-Jun-12,16.99,2.93,5120.8
27-Jun-12,17.06,2.94,5141.9
28-Jun-12,17.08,2.95,5149.15
29-Jun-12,17.51,3.02,5278.9
2-Jul-12,17.51,3.02,5278.6
3-Jul-12,17.54,3.03,5287.95
4-Jul-12,17.59,3.03,5302.55
5-Jul-12,17.67,3.05,5327.3
6-Jul-12,17.64,3.04,5316.95
9-Jul-12,17.5,3.02,5275.15
10-Jul-12,17.74,3.06,5345.35
11-Jul-12,17.61,3.04,5306.3
12-Jul-12,17.37,3,5235.25
13-Jul-12,17.2,2.99,5227.25
16-Jul-12,17.05,2.98,5197.25
17-Jul-12,17.04,2.97,5192.85
18-Jul-12,17.11,2.99,5216.3
19-Jul-12,17.18,3,5242.7
